INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069049,1536,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069050,1411.2,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069051,2016,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069062,960,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069066,2008.1,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069074,1920,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069081,966.57,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069082,760.5,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069083,2064,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069085,728,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069086,1653.3,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069094,780,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069096,1848,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41069124,1968,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41071698,2520,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,28/06/2023,41071699,780,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,03/05/2023,41068494,2057.25,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,03/05/2023,41068496,1755.52,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,10/05/2023,41068499,1645.8,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,24/05/2023,41068504,2057.25,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,17/05/2023,41068506,980,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,17/05/2023,41068507,784,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,17/05/2023,41068508,784,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,24/05/2023,41068509,980,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,31/05/2023,41068510,980,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,07/06/2023,41068937,754,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,PAYMENTS TO CONTRACTORS,4000,,14/06/2023,41069830,2310,16396,THE OYSTER PARTNERSHIP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1577.31,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2672.51,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,854.7,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1282.05,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,712.25,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1381.95,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2664,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2279.2,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2839.01,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2672.51,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,997.15,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,767.75,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1039.33,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1074.85,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,816.59,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2078.66,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,401.25,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1086.75,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1420.06,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,840,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2532.09,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2960,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2839.01,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,750.71,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1039.7,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1036,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,396,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,576,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,4277.72,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,997.15,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1638.36,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,784,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2208.16,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,997.15,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2279.2,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,445.48,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2969.25,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1282.05,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2208.16,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,427.35,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1424.5,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,742.59,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1420.06,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1336.81,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,3266.36,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1565.43,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1420.06,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2078.66,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,445.48,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,300.3,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2877.12,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2839.01,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,445.48,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2672.51,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,974.05,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,921.3,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1104.45,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2672.51,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,861.03,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1485.18,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1336.81,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1020,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,1381.95,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2672.51,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,473.23,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2796.19,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2969.62,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,427.35,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,380,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2592,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,772,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,2520,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,544,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,630.85,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,30/05/2023,23323132,461.44,28266,SOMCARE AGENCY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,26/06/2023,23333290,479.64,28300,BLISS CARE AND TRAINING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,26/06/2023,23333290,1319.36,28300,BLISS CARE AND TRAINING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,26/06/2023,23333290,1438.92,28300,BLISS CARE AND TRAINING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,26/06/2023,23333290,2398.2,28300,BLISS CARE AND TRAINING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,26/06/2023,23333290,1079.28,28300,BLISS CARE AND TRAINING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,26/06/2023,23333290,1884.44,28300,BLISS CARE AND TRAINING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,26/06/2023,23333290,1079.68,28300,BLISS CARE AND TRAINING LTD
